path,paragraph_words_before,paragraphs_over_60_words,longest_paragraph_words
/sun-moon-earth-movement-simulator/fishers-in/,408,2,97
/sun-moon-earth-movement-simulator/fitchburg-ma/,408,2,97
/sun-moon-earth-movement-simulator/flagstaff-az/,408,2,97
/sun-moon-earth-movement-simulator/flint-mi/,410,2,97
/sun-moon-earth-movement-simulator/florence-al/,408,2,97
/sun-moon-earth-movement-simulator/florence-sc/,410,2,97
/sun-moon-earth-movement-simulator/florissant-mo/,411,2,97
/sun-moon-earth-movement-simulator/flower-mound-tx/,412,2,98
/sun-moon-earth-movement-simulator/folsom-ca/,410,2,97
/sun-moon-earth-movement-simulator/fond-du-lac-wi/,416,2,99
/sun-moon-earth-movement-simulator/fontana-ca/,411,2,97
/sun-moon-earth-movement-simulator/fort-collins-co/,412,2,98
/sun-moon-earth-movement-simulator/fort-lauderdale-fl/,413,2,98
/sun-moon-earth-movement-simulator/fort-myers-fl/,416,2,98
/sun-moon-earth-movement-simulator/fort-pierce-fl/,419,2,98
/sun-moon-earth-movement-simulator/fort-smith-ar/,413,2,98
/sun-moon-earth-movement-simulator/fort-wayne-in/,413,2,98
/sun-moon-earth-movement-simulator/fort-worth-tx/,415,2,98
/sun-moon-earth-movement-simulator/fountain-valley-ca/,417,2,98
/sun-moon-earth-movement-simulator/frankfurt/,423,1,105
/sun-moon-earth-movement-simulator/franklin-tn/,407,2,97
/sun-moon-earth-movement-simulator/frederick-md/,409,2,97
/sun-moon-earth-movement-simulator/freeport-ny/,411,2,97
/sun-moon-earth-movement-simulator/fremont-ca/,409,2,97
/sun-moon-earth-movement-simulator/fresno-ca/,408,2,97
/sun-moon-earth-movement-simulator/friendswood-tx/,409,2,97
/sun-moon-earth-movement-simulator/frisco-tx/,409,2,97
/sun-moon-earth-movement-simulator/fullerton-ca/,411,2,97
/sun-moon-earth-movement-simulator/gainesville-fl/,410,2,97
/sun-moon-earth-movement-simulator/gaithersburg-md/,409,2,97
/sun-moon-earth-movement-simulator/galveston-tx/,410,2,97
/sun-moon-earth-movement-simulator/garden-grove-ca/,414,2,98
/sun-moon-earth-movement-simulator/gardena-ca/,409,2,97
/sun-moon-earth-movement-simulator/garland-tx/,408,2,97
/sun-moon-earth-movement-simulator/gary-in/,411,2,97
/sun-moon-earth-movement-simulator/gastonia-nc/,409,2,97
/sun-moon-earth-movement-simulator/geneva/,423,1,105
/sun-moon-earth-movement-simulator/georgetown-tx/,409,2,97
/sun-moon-earth-movement-simulator/germantown-tn/,408,2,97
/sun-moon-earth-movement-simulator/gilbert-az/,408,2,97
/sun-moon-earth-movement-simulator/gilroy-ca/,411,2,97
/sun-moon-earth-movement-simulator/glendale-az/,407,2,97
/sun-moon-earth-movement-simulator/glendale-ca/,410,2,97
/sun-moon-earth-movement-simulator/glendora-ca/,411,2,97
/sun-moon-earth-movement-simulator/glenview-il/,411,2,97
/sun-moon-earth-movement-simulator/goodyear-az/,407,2,97
/sun-moon-earth-movement-simulator/goose-creek-sc/,416,2,98
/sun-moon-earth-movement-simulator/grand-forks-nd/,428,2,98
/sun-moon-earth-movement-simulator/grand-island-ne/,414,2,98
/sun-moon-earth-movement-simulator/grand-junction-co/,413,2,98
/sun-moon-earth-movement-simulator/grand-prairie-tx/,413,2,98
/sun-moon-earth-movement-simulator/grand-rapids-mi/,413,2,98
/sun-moon-earth-movement-simulator/grapevine-tx/,409,2,97
/sun-moon-earth-movement-simulator/great-falls-mt/,428,2,98
/sun-moon-earth-movement-simulator/greeley-co/,409,2,97
/sun-moon-earth-movement-simulator/green-bay-wi/,414,2,98
/sun-moon-earth-movement-simulator/greenacres-fl/,415,2,97
/sun-moon-earth-movement-simulator/greenfield-wi/,410,2,97
/sun-moon-earth-movement-simulator/greensboro-nc/,410,2,97
/sun-moon-earth-movement-simulator/greenville-nc/,409,2,97
/sun-moon-earth-movement-simulator/greenville-sc/,410,2,97
/sun-moon-earth-movement-simulator/greenwood-in/,408,2,97
/sun-moon-earth-movement-simulator/gresham-or/,423,2,97
/sun-moon-earth-movement-simulator/grove-city-oh/,412,2,98
/sun-moon-earth-movement-simulator/gulfport-ms/,408,2,97
/sun-moon-earth-movement-simulator/hackensack-nj/,410,2,97
/sun-moon-earth-movement-simulator/hagerstown-md/,408,2,97
/sun-moon-earth-movement-simulator/halifax/,407,1,97
/sun-moon-earth-movement-simulator/hallandale-beach-fl/,416,2,98
/sun-moon-earth-movement-simulator/haltom-city-tx/,415,2,98
/sun-moon-earth-movement-simulator/hamilton-oh/,408,2,97
/sun-moon-earth-movement-simulator/hammond-in/,411,2,97
/sun-moon-earth-movement-simulator/hampton-va/,410,2,97
/sun-moon-earth-movement-simulator/hanford-ca/,408,2,97
/sun-moon-earth-movement-simulator/hanoi/,404,1,97
/sun-moon-earth-movement-simulator/hanover-park-il/,414,2,98
/sun-moon-earth-movement-simulator/harlingen-tx/,408,2,97
/sun-moon-earth-movement-simulator/harrisburg-pa/,409,2,97
/sun-moon-earth-movement-simulator/harrisonburg-va/,408,2,97
/sun-moon-earth-movement-simulator/hartford-ct/,409,2,97
/sun-moon-earth-movement-simulator/hattiesburg-ms/,408,2,97
/sun-moon-earth-movement-simulator/havana/,409,1,97
/sun-moon-earth-movement-simulator/haverhill-ma/,408,2,97
/sun-moon-earth-movement-simulator/hawthorne-ca/,410,2,97
/sun-moon-earth-movement-simulator/hayward-ca/,411,2,97
/sun-moon-earth-movement-simulator/helsinki/,423,1,105
/sun-moon-earth-movement-simulator/hemet-ca/,410,2,97
/sun-moon-earth-movement-simulator/hempstead-ny/,411,2,97
/sun-moon-earth-movement-simulator/henderson-nv/,415,2,97
/sun-moon-earth-movement-simulator/hendersonville-tn/,407,2,97
/sun-moon-earth-movement-simulator/hesperia-ca/,410,2,97
/sun-moon-earth-movement-simulator/hialeah-fl/,411,2,97
/sun-moon-earth-movement-simulator/hickory-nc/,409,2,97
/sun-moon-earth-movement-simulator/high-point-nc/,413,2,98
/sun-moon-earth-movement-simulator/highland-ca/,410,2,97
/sun-moon-earth-movement-simulator/hillsboro-or/,423,2,97
/sun-moon-earth-movement-simulator/hilton-head-island-sc/,419,2,99
/sun-moon-earth-movement-simulator/ho-chi-minh-city/,414,2,100
/sun-moon-earth-movement-simulator/hoboken-nj/,411,2,97
/sun-moon-earth-movement-simulator/hoffman-estates-il/,414,2,98
/sun-moon-earth-movement-simulator/hollywood-fl/,413,2,97
/sun-moon-earth-movement-simulator/holyoke-ma/,409,2,97
/sun-moon-earth-movement-simulator/homestead-fl/,410,2,97
/sun-moon-earth-movement-simulator/hong-kong/,407,2,98
/sun-moon-earth-movement-simulator/honolulu/,412,1,97
/sun-moon-earth-movement-simulator/hoover-al/,408,2,97
/sun-moon-earth-movement-simulator/houston/,408,1,97
/sun-moon-earth-movement-simulator/huber-heights-oh/,412,2,98
/sun-moon-earth-movement-simulator/huntersville-nc/,409,2,97
/sun-moon-earth-movement-simulator/huntington-beach-ca/,417,2,98
/sun-moon-earth-movement-simulator/huntington-park-ca/,414,2,98
/sun-moon-earth-movement-simulator/huntington-wv/,409,2,97
/sun-moon-earth-movement-simulator/huntsville-al/,408,2,97
/sun-moon-earth-movement-simulator/huntsville-tx/,409,2,97
/sun-moon-earth-movement-simulator/hurst-tx/,411,2,97
/sun-moon-earth-movement-simulator/hutchinson-ks/,408,2,97
/sun-moon-earth-movement-simulator/ibiza/,408,1,105
/sun-moon-earth-movement-simulator/idaho-falls-id/,413,2,98
/sun-moon-earth-movement-simulator/independence-mo/,413,2,97
/sun-moon-earth-movement-simulator/indianapolis-in/,408,2,97
/sun-moon-earth-movement-simulator/indio-ca/,413,2,97
/sun-moon-earth-movement-simulator/inglewood-ca/,412,2,97
/sun-moon-earth-movement-simulator/iowa-city-ia/,414,2,98
/sun-moon-earth-movement-simulator/irvine-ca/,412,2,97
/sun-moon-earth-movement-simulator/irving-tx/,408,2,97
/sun-moon-earth-movement-simulator/istanbul/,401,1,97
/sun-moon-earth-movement-simulator/jackson-ms/,409,2,97
/sun-moon-earth-movement-simulator/jackson-tn/,408,2,97
/sun-moon-earth-movement-simulator/jacksonville-fl/,412,2,97
/sun-moon-earth-movement-simulator/jacksonville-nc/,409,2,97
/sun-moon-earth-movement-simulator/jakarta/,404,1,97
/sun-moon-earth-movement-simulator/janesville-wi/,410,2,97
/sun-moon-earth-movement-simulator/jefferson-city-mo/,414,2,98
/sun-moon-earth-movement-simulator/jeffersonville-in/,408,2,97
/sun-moon-earth-movement-simulator/jersey-city-nj/,414,2,98
/sun-moon-earth-movement-simulator/jerusalem/,401,1,97
/sun-moon-earth-movement-simulator/johannesburg/,401,1,97
/sun-moon-earth-movement-simulator/johns-creek-ga/,414,2,98
/sun-moon-earth-movement-simulator/johnson-city-tn/,412,2,98
/sun-moon-earth-movement-simulator/joliet-il/,410,2,97
/sun-moon-earth-movement-simulator/jonesboro-ar/,408,2,97
/sun-moon-earth-movement-simulator/joplin-mo/,409,2,97
/sun-moon-earth-movement-simulator/jupiter-fl/,415,2,97
/sun-moon-earth-movement-simulator/jurupa-valley-ca/,413,2,98
/sun-moon-earth-movement-simulator/kabul/,400,1,97
/sun-moon-earth-movement-simulator/kalamazoo-mi/,410,2,97
/sun-moon-earth-movement-simulator/kannapolis-nc/,409,2,97
/sun-moon-earth-movement-simulator/kansas-city-ks/,414,2,98
/sun-moon-earth-movement-simulator/kansas-city-mo/,415,2,98
/sun-moon-earth-movement-simulator/karachi/,400,1,97
/sun-moon-earth-movement-simulator/kathmandu/,400,1,97
/sun-moon-earth-movement-simulator/kearny-nj/,410,2,97
/sun-moon-earth-movement-simulator/keizer-or/,409,2,97
/sun-moon-earth-movement-simulator/keller-tx/,412,2,97
/sun-moon-earth-movement-simulator/kenner-la/,409,2,97
/sun-moon-earth-movement-simulator/kennewick-wa/,425,2,97
/sun-moon-earth-movement-simulator/kenosha-wi/,410,2,97
/sun-moon-earth-movement-simulator/kent-wa/,424,2,97
/sun-moon-earth-movement-simulator/kentwood-mi/,410,2,97
/sun-moon-earth-movement-simulator/kettering-oh/,409,2,97
/sun-moon-earth-movement-simulator/key-west/,412,2,98
/sun-moon-earth-movement-simulator/killeen-tx/,410,2,97
/sun-moon-earth-movement-simulator/kingsport-tn/,409,2,97
/sun-moon-earth-movement-simulator/kirkland-wa/,422,2,97
/sun-moon-earth-movement-simulator/kissimmee-fl/,411,2,97
/sun-moon-earth-movement-simulator/knoxville-tn/,409,2,97
/sun-moon-earth-movement-simulator/kokomo-in/,408,2,97
/sun-moon-earth-movement-simulator/kuala-lumpur/,407,2,98
/sun-moon-earth-movement-simulator/kyiv/,415,1,97
/sun-moon-earth-movement-simulator/la-crosse-wi/,414,2,98
/sun-moon-earth-movement-simulator/la-habra-ca/,414,2,98
/sun-moon-earth-movement-simulator/la-mesa-ca/,415,2,98
/sun-moon-earth-movement-simulator/la-mirada-ca/,414,2,98
/sun-moon-earth-movement-simulator/la-puente-ca/,416,2,98
/sun-moon-earth-movement-simulator/la-quinta-ca/,416,2,98
/sun-moon-earth-movement-simulator/lacey-wa/,424,2,97
/sun-moon-earth-movement-simulator/lafayette-in/,408,2,97
/sun-moon-earth-movement-simulator/lafayette-la/,411,2,97
/sun-moon-earth-movement-simulator/lagos/,408,1,105
/sun-moon-earth-movement-simulator/laguna-niguel-ca/,418,2,98
/sun-moon-earth-movement-simulator/lake-charles-la/,413,2,98
/sun-moon-earth-movement-simulator/lake-elsinore-ca/,415,2,98
/sun-moon-earth-movement-simulator/lake-forest-ca/,417,2,98
/sun-moon-earth-movement-simulator/lake-havasu-city-az/,418,2,99
/sun-moon-earth-movement-simulator/lake-oswego-or/,426,2,98
/sun-moon-earth-movement-simulator/lakeland-fl/,411,2,97
/sun-moon-earth-movement-simulator/lakeville-mn/,409,2,97
/sun-moon-earth-movement-simulator/lakewood-ca/,408,2,97
/sun-moon-earth-movement-simulator/lakewood-co/,408,2,97
/sun-moon-earth-movement-simulator/lakewood-oh/,409,2,97
/sun-moon-earth-movement-simulator/lakewood-wa/,424,2,97
/sun-moon-earth-movement-simulator/lancaster-ca/,409,2,97
/sun-moon-earth-movement-simulator/lancaster-oh/,409,2,97
/sun-moon-earth-movement-simulator/lancaster-pa/,408,2,97
/sun-moon-earth-movement-simulator/lancaster-tx/,409,2,97
/sun-moon-earth-movement-simulator/lansing-mi/,411,2,97
/sun-moon-earth-movement-simulator/laredo-tx/,409,2,97
/sun-moon-earth-movement-simulator/largo-fl/,410,2,97
/sun-moon-earth-movement-simulator/las-cruces-nm/,416,2,98
/sun-moon-earth-movement-simulator/las-vegas/,417,2,98
/sun-moon-earth-movement-simulator/lauderhill-fl/,410,2,97
/sun-moon-earth-movement-simulator/lawrence-in/,408,2,97
/sun-moon-earth-movement-simulator/lawrence-ks/,410,2,97
/sun-moon-earth-movement-simulator/lawrence-ma/,408,2,97
/sun-moon-earth-movement-simulator/lawton-ok/,411,2,97
/sun-moon-earth-movement-simulator/layton-ut/,411,2,97
/sun-moon-earth-movement-simulator/league-city-tx/,413,2,98
/sun-moon-earth-movement-simulator/lee-s-summit-mo/,416,2,98
/sun-moon-earth-movement-simulator/leesburg-va/,409,2,97
/sun-moon-earth-movement-simulator/lehi-ut/,409,2,97
/sun-moon-earth-movement-simulator/lenexa-ks/,412,2,97
/sun-moon-earth-movement-simulator/leominster-ma/,408,2,97
/sun-moon-earth-movement-simulator/lewisville-tx/,410,2,97
/sun-moon-earth-movement-simulator/lexington-fayette-ky/,408,2,97
/sun-moon-earth-movement-simulator/lima-oh/,410,2,97
/sun-moon-earth-movement-simulator/lima/,404,1,97
/sun-moon-earth-movement-simulator/lincoln-ca/,410,2,97
/sun-moon-earth-movement-simulator/lincoln-ne/,411,2,97
/sun-moon-earth-movement-simulator/lincoln-park-mi/,412,2,98
/sun-moon-earth-movement-simulator/linden-nj/,410,2,97
/sun-moon-earth-movement-simulator/lisbon/,400,1,97
/sun-moon-earth-movement-simulator/little-rock-ar/,416,2,98
/sun-moon-earth-movement-simulator/littleton-co/,408,2,97
/sun-moon-earth-movement-simulator/livermore-ca/,410,2,97
/sun-moon-earth-movement-simulator/livonia-mi/,410,2,97
/sun-moon-earth-movement-simulator/lodi-ca/,409,2,97
/sun-moon-earth-movement-simulator/logan-ut/,411,2,97
/sun-moon-earth-movement-simulator/lombard-il/,411,2,97
/sun-moon-earth-movement-simulator/lompoc-ca/,412,2,97
/sun-moon-earth-movement-simulator/london/,423,1,105
/sun-moon-earth-movement-simulator/long-beach-ca/,412,2,98
/sun-moon-earth-movement-simulator/longmont-co/,408,2,97
/sun-moon-earth-movement-simulator/longview-tx/,409,2,97
/sun-moon-earth-movement-simulator/lorain-oh/,409,2,97
/sun-moon-earth-movement-simulator/los-angeles/,413,2,98
/sun-moon-earth-movement-simulator/louisville-ky/,408,2,97
/sun-moon-earth-movement-simulator/loveland-co/,409,2,97
/sun-moon-earth-movement-simulator/lowell-ma/,408,2,97
/sun-moon-earth-movement-simulator/lubbock-tx/,408,2,97
/sun-moon-earth-movement-simulator/lynchburg-va/,408,2,97
/sun-moon-earth-movement-simulator/lynn-ma/,408,2,97
/sun-moon-earth-movement-simulator/lynwood-ca/,411,2,97
/sun-moon-earth-movement-simulator/macon-ga/,410,2,97
/sun-moon-earth-movement-simulator/madera-ca/,408,2,97
/sun-moon-earth-movement-simulator/madison-al/,408,2,97
/sun-moon-earth-movement-simulator/madison-wi/,409,2,97
/sun-moon-earth-movement-simulator/madrid/,408,1,105
/sun-moon-earth-movement-simulator/malden-ma/,408,2,97
/sun-moon-earth-movement-simulator/male/,400,1,97
/sun-moon-earth-movement-simulator/malibu/,410,1,97
/sun-moon-earth-movement-simulator/manassas-va/,409,2,97
/sun-moon-earth-movement-simulator/manchester-nh/,408,2,97
/sun-moon-earth-movement-simulator/manhattan-ks/,408,2,97
/sun-moon-earth-movement-simulator/manila/,404,1,97
/sun-moon-earth-movement-simulator/mankato-mn/,410,2,97
/sun-moon-earth-movement-simulator/mansfield-oh/,408,2,97
/sun-moon-earth-movement-simulator/mansfield-tx/,410,2,97
/sun-moon-earth-movement-simulator/manteca-ca/,408,2,97
/sun-moon-earth-movement-simulator/maple-grove-mn/,430,2,98
/sun-moon-earth-movement-simulator/maplewood-mn/,408,2,97
/sun-moon-earth-movement-simulator/marana-az/,411,2,97
/sun-moon-earth-movement-simulator/margate-fl/,412,2,97
/sun-moon-earth-movement-simulator/maricopa-az/,408,2,97
/sun-moon-earth-movement-simulator/marietta-ga/,408,2,97
/sun-moon-earth-movement-simulator/marlborough-ma/,408,2,97
/sun-moon-earth-movement-simulator/marrakech/,400,1,97
/sun-moon-earth-movement-simulator/martinez-ca/,409,2,97
/sun-moon-earth-movement-simulator/marysville-wa/,423,2,97
/sun-moon-earth-movement-simulator/mcallen-tx/,408,2,97
/sun-moon-earth-movement-simulator/mckinney-tx/,409,2,97
/sun-moon-earth-movement-simulator/medford-ma/,407,2,97
/sun-moon-earth-movement-simulator/medford-or/,408,2,97
/sun-moon-earth-movement-simulator/melbourne-fl/,411,2,97
/sun-moon-earth-movement-simulator/melbourne/,400,1,97
/sun-moon-earth-movement-simulator/memphis-tn/,408,2,97
/sun-moon-earth-movement-simulator/menifee-ca/,410,2,97
/sun-moon-earth-movement-simulator/mentor-oh/,409,2,97
/sun-moon-earth-movement-simulator/merced-ca/,408,2,97
/sun-moon-earth-movement-simulator/meriden-ct/,410,2,97
/sun-moon-earth-movement-simulator/meridian-id/,410,2,97
/sun-moon-earth-movement-simulator/meridian-ms/,408,2,97
/sun-moon-earth-movement-simulator/mesa-az/,408,2,97
/sun-moon-earth-movement-simulator/mesquite-tx/,407,2,97
/sun-moon-earth-movement-simulator/methuen-ma/,408,2,97
/sun-moon-earth-movement-simulator/mexico-city/,410,2,98
/sun-moon-earth-movement-simulator/miami-beach-fl/,415,2,98
/sun-moon-earth-movement-simulator/miami-gardens-fl/,417,2,98
/sun-moon-earth-movement-simulator/miami/,411,1,97
/sun-moon-earth-movement-simulator/middletown-ct/,410,2,97
/sun-moon-earth-movement-simulator/middletown-oh/,409,2,97
/sun-moon-earth-movement-simulator/midland-mi/,410,2,97
/sun-moon-earth-movement-simulator/midland-tx/,409,2,97
/sun-moon-earth-movement-simulator/midwest-city-ok/,413,2,98
/sun-moon-earth-movement-simulator/milan/,423,1,105
/sun-moon-earth-movement-simulator/milford-ct/,410,2,97
/sun-moon-earth-movement-simulator/milpitas-ca/,410,2,97
/sun-moon-earth-movement-simulator/milwaukee-wi/,410,2,97
/sun-moon-earth-movement-simulator/minneapolis/,410,1,97
/sun-moon-earth-movement-simulator/minnetonka-mn/,411,2,97
/sun-moon-earth-movement-simulator/minot-nd/,425,2,97
/sun-moon-earth-movement-simulator/miramar-fl/,413,2,97
/sun-moon-earth-movement-simulator/mishawaka-in/,410,2,97
/sun-moon-earth-movement-simulator/mission-tx/,408,2,97
/sun-moon-earth-movement-simulator/mission-viejo-ca/,418,2,98
/sun-moon-earth-movement-simulator/missoula-mt/,426,2,97
/sun-moon-earth-movement-simulator/missouri-city-tx/,413,2,98
/sun-moon-earth-movement-simulator/mobile-al/,408,2,97
/sun-moon-earth-movement-simulator/modesto-ca/,408,2,97
/sun-moon-earth-movement-simulator/moline-il/,411,2,97
/sun-moon-earth-movement-simulator/monroe-la/,410,2,97
/sun-moon-earth-movement-simulator/monrovia-ca/,411,2,97
/sun-moon-earth-movement-simulator/montclair-ca/,410,2,97
/sun-moon-earth-movement-simulator/montebello-ca/,411,2,97
/sun-moon-earth-movement-simulator/monterey-park-ca/,415,2,98
/sun-moon-earth-movement-simulator/montgomery-al/,409,2,97
/sun-moon-earth-movement-simulator/montreal/,421,1,97
/sun-moon-earth-movement-simulator/moore-ok/,410,2,97
/sun-moon-earth-movement-simulator/moorhead-mn/,427,2,97
/sun-moon-earth-movement-simulator/moreno-valley-ca/,413,2,98
/sun-moon-earth-movement-simulator/morgan-hill-ca/,415,2,98
/sun-moon-earth-movement-simulator/moscow/,415,1,97
/sun-moon-earth-movement-simulator/mount-pleasant-sc/,416,2,98
/sun-moon-earth-movement-simulator/mount-prospect-il/,416,2,98
/sun-moon-earth-movement-simulator/mount-vernon-ny/,416,2,98
/sun-moon-earth-movement-simulator/mountain-view-ca/,414,2,98
/sun-moon-earth-movement-simulator/mumbai/,400,1,97
/sun-moon-earth-movement-simulator/muncie-in/,408,2,97
/sun-moon-earth-movement-simulator/murfreesboro-tn/,407,2,97
/sun-moon-earth-movement-simulator/murray-ut/,413,2,97
/sun-moon-earth-movement-simulator/murrieta-ca/,410,2,97
/sun-moon-earth-movement-simulator/muskegon-mi/,409,2,97
/sun-moon-earth-movement-simulator/muskogee-ok/,410,2,97
/sun-moon-earth-movement-simulator/nairobi/,400,1,97
/sun-moon-earth-movement-simulator/nampa-id/,409,2,97
/sun-moon-earth-movement-simulator/napa-ca/,408,2,97
/sun-moon-earth-movement-simulator/naperville-il/,409,2,97
/sun-moon-earth-movement-simulator/nashua-nh/,408,2,97
/sun-moon-earth-movement-simulator/nashville/,406,1,97
/sun-moon-earth-movement-simulator/national-city-ca/,415,2,98
/sun-moon-earth-movement-simulator/new-bedford-ma/,414,2,98
/sun-moon-earth-movement-simulator/new-berlin-wi/,413,2,98
/sun-moon-earth-movement-simulator/new-braunfels-tx/,415,2,98
/sun-moon-earth-movement-simulator/new-britain-ct/,413,2,98
/sun-moon-earth-movement-simulator/new-brunswick-nj/,414,2,98
/sun-moon-earth-movement-simulator/new-haven-ct/,413,2,98
/sun-moon-earth-movement-simulator/new-orleans/,411,2,98
/sun-moon-earth-movement-simulator/new-rochelle-ny/,416,2,98
/sun-moon-earth-movement-simulator/new-york/,413,2,98
/sun-moon-earth-movement-simulator/newark-ca/,411,2,97
/sun-moon-earth-movement-simulator/newark-nj/,411,2,97
/sun-moon-earth-movement-simulator/newark-oh/,409,2,97
/sun-moon-earth-movement-simulator/newport-beach-ca/,416,2,98
/sun-moon-earth-movement-simulator/newport-news-va/,413,2,98
/sun-moon-earth-movement-simulator/newton-ma/,407,2,97
/sun-moon-earth-movement-simulator/niagara-falls-ny/,411,2,98
/sun-moon-earth-movement-simulator/nice/,408,1,105
/sun-moon-earth-movement-simulator/noblesville-in/,408,2,97
/sun-moon-earth-movement-simulator/nome/,419,1,97
/sun-moon-earth-movement-simulator/norfolk-va/,410,2,97
/sun-moon-earth-movement-simulator/normal-il/,408,2,97
/sun-moon-earth-movement-simulator/norman-ok/,410,2,97
/sun-moon-earth-movement-simulator/north-charleston-sc/,416,2,98
/sun-moon-earth-movement-simulator/north-las-vegas-nv/,421,2,99
/sun-moon-earth-movement-simulator/north-lauderdale-fl/,414,2,98
/sun-moon-earth-movement-simulator/north-little-rock-ar/,419,2,99
/sun-moon-earth-movement-simulator/north-miami-beach-fl/,419,2,99
/sun-moon-earth-movement-simulator/north-miami-fl/,417,2,98
/sun-moon-earth-movement-simulator/north-port-fl/,416,2,98
/sun-moon-earth-movement-simulator/north-richland-hills-tx/,418,2,99
/sun-moon-earth-movement-simulator/northglenn-co/,408,2,97
/sun-moon-earth-movement-simulator/norwalk-ca/,409,2,97
/sun-moon-earth-movement-simulator/norwalk-ct/,409,2,97
/sun-moon-earth-movement-simulator/norwich-ct/,409,2,97
/sun-moon-earth-movement-simulator/noumea/,401,1,97
/sun-moon-earth-movement-simulator/novato-ca/,410,2,97
/sun-moon-earth-movement-simulator/novi-mi/,410,2,97
/sun-moon-earth-movement-simulator/o-fallon-mo/,411,2,97
/sun-moon-earth-movement-simulator/oak-lawn-il/,414,2,98
/sun-moon-earth-movement-simulator/oak-park-il/,412,2,98
/sun-moon-earth-movement-simulator/oakland-ca/,411,2,97
/sun-moon-earth-movement-simulator/oakland-park-fl/,416,2,98
/sun-moon-earth-movement-simulator/oakley-ca/,409,2,97
/sun-moon-earth-movement-simulator/ocala-fl/,409,2,97
/sun-moon-earth-movement-simulator/oceanside-ca/,410,2,97
/sun-moon-earth-movement-simulator/ocoee-fl/,410,2,97
/sun-moon-earth-movement-simulator/odessa-tx/,409,2,97
/sun-moon-earth-movement-simulator/ogden-ut/,411,2,97
/sun-moon-earth-movement-simulator/oklahoma-city-ok/,413,2,98
/sun-moon-earth-movement-simulator/olathe-ks/,411,2,97
/sun-moon-earth-movement-simulator/olympia-wa/,424,2,97
/sun-moon-earth-movement-simulator/omaha-ne/,413,2,97
/sun-moon-earth-movement-simulator/ontario-ca/,410,2,97
/sun-moon-earth-movement-simulator/orange-ca/,410,2,97
/sun-moon-earth-movement-simulator/orem-ut/,409,2,97
/sun-moon-earth-movement-simulator/orland-park-il/,415,2,98
/sun-moon-earth-movement-simulator/orlando-fl/,410,2,97
/sun-moon-earth-movement-simulator/ormond-beach-fl/,416,2,98
/sun-moon-earth-movement-simulator/oro-valley-az/,415,2,98
/sun-moon-earth-movement-simulator/osaka/,401,1,97
/sun-moon-earth-movement-simulator/oshkosh-wi/,411,2,97
/sun-moon-earth-movement-simulator/oslo/,423,1,105
/sun-moon-earth-movement-simulator/overland-park-ks/,414,2,98
/sun-moon-earth-movement-simulator/owensboro-ky/,409,2,97
/sun-moon-earth-movement-simulator/oxnard-ca/,410,2,97
/sun-moon-earth-movement-simulator/pacifica-ca/,414,2,97
/sun-moon-earth-movement-simulator/pago-pago/,412,2,106
/sun-moon-earth-movement-simulator/palatine-il/,412,2,97
/sun-moon-earth-movement-simulator/palm-bay-fl/,416,2,98
/sun-moon-earth-movement-simulator/palm-beach-gardens-fl/,420,2,99
/sun-moon-earth-movement-simulator/palm-coast-fl/,415,2,98
/sun-moon-earth-movement-simulator/palm-desert-ca/,416,2,98
/sun-moon-earth-movement-simulator/palm-springs-ca/,416,2,98
/sun-moon-earth-movement-simulator/palmdale-ca/,409,2,97
/sun-moon-earth-movement-simulator/palo-alto-ca/,414,2,98
/sun-moon-earth-movement-simulator/panama-city-fl/,412,2,98
/sun-moon-earth-movement-simulator/papeete/,401,1,97
/sun-moon-earth-movement-simulator/paramount-ca/,408,2,97
/sun-moon-earth-movement-simulator/paris/,423,1,105
/sun-moon-earth-movement-simulator/park-ridge-il/,415,2,98
/sun-moon-earth-movement-simulator/parker-co/,408,2,97
/sun-moon-earth-movement-simulator/parma-oh/,409,2,97
/sun-moon-earth-movement-simulator/pasadena-ca/,410,2,97
/sun-moon-earth-movement-simulator/pasadena-tx/,409,2,97
/sun-moon-earth-movement-simulator/pasco-wa/,425,2,97
/sun-moon-earth-movement-simulator/passaic-nj/,411,2,97
/sun-moon-earth-movement-simulator/paterson-nj/,411,2,97
/sun-moon-earth-movement-simulator/pawtucket-ri/,409,2,97
/sun-moon-earth-movement-simulator/peabody-ma/,408,2,97
/sun-moon-earth-movement-simulator/peachtree-corners-ga/,414,2,98
/sun-moon-earth-movement-simulator/pearland-tx/,410,2,97
/sun-moon-earth-movement-simulator/pembroke-pines-fl/,413,2,98
/sun-moon-earth-movement-simulator/pensacola-fl/,409,2,97
/sun-moon-earth-movement-simulator/peoria-az/,407,2,97
/sun-moon-earth-movement-simulator/peoria-il/,409,2,97
/sun-moon-earth-movement-simulator/perris-ca/,411,2,97
/sun-moon-earth-movement-simulator/perth-amboy-nj/,414,2,98
/sun-moon-earth-movement-simulator/perth/,400,1,97
/sun-moon-earth-movement-simulator/petaluma-ca/,411,2,97
/sun-moon-earth-movement-simulator/pflugerville-tx/,410,2,97
/sun-moon-earth-movement-simulator/pharr-tx/,408,2,97
/sun-moon-earth-movement-simulator/phenix-city-al/,413,2,98
/sun-moon-earth-movement-simulator/philadelphia/,406,1,97
/sun-moon-earth-movement-simulator/phoenix/,406,1,97
/sun-moon-earth-movement-simulator/phuket/,404,1,97
/sun-moon-earth-movement-simulator/pico-rivera-ca/,414,2,98
